ds,yhat,yhat_lower,yhat_upper,zipcode
2018-11-01,282868.5145983444,267500.7405685281,297947.8686632655,59802
2018-12-01,283800.02094436565,266232.1502250794,300386.5696452715,59802
2018-01-01,320638.60675883683,317948.6275517472,323173.5254709768,59803
2018-02-01,322584.5974099455,319714.1323171302,325327.9731646412,59803
2018-03-01,320776.26968947554,317421.13504016167,324114.82794939145,59803
2018-04-01,323200.2433179642,318480.52931839647,328314.1215716056,59803
2018-05-01,324308.3487887847,316731.3040762147,331073.39531496837,59803
2018-06-01,326566.14869899896,317292.06748728425,335367.72757012694,59803
2018-07-01,327614.45724207134,315648.0624658573,339089.53677527205,59803
2018-08-01,329553.2561004055,315131.81542005425,343797.14169882616,59803
2018-09-01,331352.0804800937,312969.84392371343,348312.05943167274,59803
2018-10-01,332567.151796819,312253.5834622743,352887.39150916494,59803
2018-11-01,333817.4646823166,309717.4624878385,357310.47315345495,59803
2018-12-01,335179.3361968037,308387.56006568467,360776.55385640165,59803
2018-01-01,330679.3462009294,326930.32002634864,334572.5467195734,59804
2018-02-01,331593.108388682,327724.371695072,335843.2582485938,59804
2018-03-01,331605.57421604014,327246.0325891182,335953.0582403149,59804
2018-04-01,332999.5916078261,328241.3369249729,338009.3096017411,59804
2018-05-01,333717.3939206351,328644.64291569806,338892.181216296,59804
2018-06-01,334667.53984018904,328623.06032798934,341807.7456930895,59804
2018-07-01,335417.86279245967,327094.3785119013,343336.7075334297,59804
2018-08-01,335701.108338171,325681.49718426407,346220.76527732005,59804
2018-09-01,335802.5752748636,324420.65979712945,348582.70320861833,59804
2018-10-01,336446.73854295025,323308.17722322507,350819.3462507062,59804
2018-11-01,336650.7863420054,321967.9328326478,353077.58365754166,59804
2018-12-01,337597.49223285005,321190.618939005,355584.0043483264,59804
2018-01-01,298484.1974461662,296093.36812449776,300781.33384913596,59808
2018-02-01,300400.8663243467,297847.7660019619,302911.18844977685,59808
2018-03-01,299342.4369222012,296415.6287317918,301840.9290933865,59808
2018-04-01,301729.1267831958,298193.2029664378,305460.7896528931,59808
2018-05-01,302650.66690146865,298281.69425514434,307432.25172891514,59808
2018-06-01,304685.87927278137,298907.72195939085,310773.4318907378,59808
2018-07-01,305633.9546242714,298480.5628871092,313296.3602467898,59808
2018-08-01,307527.1260665517,298594.6346313711,317453.96535627614,59808
2018-09-01,309075.8253238033,297368.5787434903,320864.86714800115,59808
2018-10-01,310084.6473543043,296813.3992557399,324377.4646501559,59808
2018-11-01,311472.0621339251,295274.09645851696,327702.5991720459,59808
2018-12-01,312547.8179679566,294859.59770840505,332155.8183793802,59808
2018-01-01,274827.91541470954,269443.1012139846,280166.0840112902,59823
2018-02-01,275647.58559447445,270248.79087758943,281070.588907948,59823
2018-03-01,275558.97661052964,269562.9499902975,281027.11913284165,59823
2018-04-01,276478.5219519443,270784.0026242226,282422.4668675436,59823
2018-05-01,277696.08720186626,271523.47802731197,284438.03058649285,59823
2018-06-01,278142.68004506204,270128.6712166985,285719.5761400292,59823
2018-07-01,278370.6638687211,269688.49538260914,287076.0983949724,59823
2018-08-01,278815.29657686496,269455.89062376495,288577.7283997932,59823
2018-09-01,280062.53389324434,269145.25285143475,292693.2602358515,59823
2018-10-01,280639.7855625956,267425.43596619216,294427.989669807,59823
2018-11-01,281090.78165986465,266927.7497740616,297041.8099282675,59823
2018-12-01,281597.9850639165,264772.81202650524,299662.3958974942,59823
2018-01-01,270056.6041458746,262922.6947295007,277068.90308843605,59825
2018-02-01,273931.1933815686,266221.60973446065,281149.1575899973,59825
2018-03-01,268521.0065632967,260794.50076821662,276065.2703327978,59825
2018-04-01,272375.7930526361,264274.95663253206,280198.7858044666,59825
2018-05-01,273873.3903107317,264633.1350648537,282242.08666253876,59825
2018-06-01,277685.0774908357,267286.5219768629,286879.8146315337,59825
2018-07-01,278300.5187476194,266226.1964833578,289841.12399841467,59825
2018-08-01,281911.8149072256,267488.51546844014,292933.8840489236,59825
2018-09-01,285819.2543069181,270727.6351843838,300992.3008386612,59825
2018-10-01,286744.9282217308,266922.9761305037,302148.52948248974,59825
2018-11-01,289474.952252862,268609.88300370204,308981.6379050176,59825
2018-12-01,290446.8377185121,266822.1330823635,312135.1461747571,59825
2018-01-01,290217.0905985441,285049.36092017137,295075.7284444312,59833
2018-02-01,292678.3959446001,287033.3134949802,297858.13323189423,59833
2018-03-01,288389.04022842826,282314.0685025964,294058.01667442,59833
2018-04-01,291667.2338492233,284447.6166553292,297928.9502787102,59833
2018-05-01,291653.3567111363,281273.9216070727,299654.71000956744,59833
2018-06-01,294237.79521275463,280909.116266971,305571.4241995168,59833
2018-07-01,294734.400356994,278022.9802697567,308871.0365216189,59833
2018-08-01,297465.34820246656,277234.9544172454,315421.071722058,59833
2018-09-01,299142.62293427205,275985.00018933363,320048.65809668123,59833
2018-10-01,299415.72770908667,271464.36258204596,323747.3415860313,59833
2018-11-01,301011.49459718406,269843.28832689254,328249.0616442264,59833
2018-12-01,302317.62284603104,265954.8275464493,334948.4091852611,59833
2018-01-01,316646.8121248622,313101.68790918426,319977.95376935,59834
2018-02-01,317905.8619491887,313842.6866571027,321985.0582934605,59834
2018-03-01,316782.80986253556,312129.4707134562,321355.3884452048,59834
2018-04-01,318901.9922573423,313152.92620381986,324415.2430248706,59834
2018-05-01,319427.995047121,313234.3177645537,326696.29314793774,59834
2018-06-01,320701.0341565568,312503.37850853294,329646.43369917944,59834
2018-07-01,321295.216786994,311150.7024646802,331705.4280394668,59834
2018-08-01,322524.88661642803,310062.156584521,335501.74988340953,59834
2018-09-01,323429.745975772,308243.821534742,339201.185350515,59834
2018-10-01,323850.73707067413,306815.51116096805,340616.94869797863,59834
2018-11-01,324793.9760397118,305798.61433979846,345249.49859116157,59834
2018-12-01,325850.2263820919,302822.18868730473,348261.79792888445,59834
2018-01-01,184368.9410681337,181299.1051557801,187451.03424663102,59840
2018-02-01,184539.4859379795,181304.69928222997,187802.59299718775,59840
2018-03-01,186067.69117102216,182329.96146956866,189666.41427713603,59840
2018-04-01,186097.31855229236,181198.99629220596,190555.20768526924,59840
2018-05-01,186294.3203434295,180356.10005002609,192476.80047448105,59840
2018-06-01,186156.85046020593,178744.3560292285,194142.18296006817,59840
2018-07-01,186475.81926608345,176691.61428902837,195662.57795057274,59840
2018-08-01,186532.27647774387,175402.22015237802,197898.8592967392,59840
2018-09-01,186698.2700520351,173354.94859268618,199174.90632337698,59840
2018-10-01,187287.69376432145,171520.60000500036,201916.7149954513,59840
2018-11-01,187903.52255840506,169623.31821559733,205475.9194748236,59840
2018-12-01,188543.42178153523,167698.660466996,207789.60886022338,59840
2018-01-01,313816.3329244095,307796.5774082621,319576.00817224267,59846
2018-02-01,315538.71445924015,309338.52124374185,322606.7013270245,59846
2018-03-01,313551.4361155797,306348.0397392431,320837.46091679164,59846
2018-04-01,316279.4120293321,308084.19636344706,324191.13802338246,59846
2018-05-01,316303.9723326943,306503.1742692825,325877.24024666176,59846
2018-06-01,318037.2494531858,306610.1342921355,331955.8755736513,59846
2018-07-01,318643.1631287573,305370.6878470762,335046.78632492194,59846
2018-08-01,320384.5751628733,304189.3777247402,339231.329332425,59846
2018-09-01,321291.4803642512,301280.64169249265,343855.6153183467,59846
2018-10-01,321884.6616232002,299219.4200981193,349594.52387141297,59846
2018-11-01,322760.9143831492,296148.5399343004,354886.8719984284,59846
2018-12-01,323561.43201917736,294632.8250591938,359887.9908129758,59846
2018-01-01,278111.51414640195,275436.12370473373,280797.2003001191,59847
2018-02-01,280773.4141033151,278195.19443935005,283956.4559009491,59847
2018-03-01,277647.5813469543,274556.4562525977,280596.1931348414,59847
2018-04-01,280578.7651091142,276957.45260404,284312.4861420317,59847
2018-05-01,281705.22887995216,277041.79094558174,286867.5789841688,59847
2018-06-01,284556.3217902199,278889.93988470273,291878.81028209504,59847
2018-07-01,285264.51928604767,277572.0219185089,293821.46086034947,59847
2018-08-01,287945.4948923227,279405.55782524287,298089.62851407035,59847
2018-09-01,290515.5716846081,279644.7954348347,302771.7900146317,59847
2018-10-01,291416.14341773326,279239.92583682435,306569.9900298435,59847
2018-11-01,293673.22215203685,279080.8145398414,311438.4592440854,59847
2018-12-01,294754.8794336935,277623.2366593891,314682.083827011,59847
2018-01-01,155892.0007220348,150070.89134940624,161591.65139461827,59858
2018-02-01,156246.86054905268,150551.20167477778,162228.91307004725,59858
2018-03-01,153686.101948072,147290.44110939497,160362.92768971127,59858
2018-04-01,154824.29838829886,147025.35915715824,161626.69053466947,59858
2018-05-01,155555.22032983502,147022.7775333282,162903.09697775665,59858
2018-06-01,156187.17935013428,146394.44155633444,164888.83041720328,59858
2018-07-01,156689.53138521436,144917.03625185124,167952.85650689362,59858
2018-08-01,157816.30982910443,142194.04713928504,170578.6711931295,59858
2018-09-01,158672.02881482654,140511.01654980835,173130.67124329804,59858
2018-10-01,159582.82720457594,138922.77569968783,176822.06937054964,59858
2018-11-01,159981.195953479,135524.25022821646,180942.73365131483,59858
2018-12-01,160562.20885440637,133274.63656922142,183924.66286236717,59858
2018-01-01,249229.03934136787,247231.41488372217,251400.74141991028,59860
2018-02-01,250033.87452000967,247925.47410042555,252152.33772518075,59860
2018-03-01,250405.71239227528,247916.49558774466,253002.85239604278,59860
2018-04-01,251126.61119006004,247439.4581480911,254562.72143322643,59860
2018-05-01,251591.28869555166,246932.13076191337,256273.84426106542,59860
2018-06-01,252509.12932390926,245618.16867085925,259505.42970470325,59860
2018-07-01,253277.22163231607,244928.66517932268,260882.16591705367,59860
2018-08-01,254337.351936329,243662.8867659875,264786.7898076077,59860
2018-09-01,255229.19961841998,242469.26582421435,267029.5954512631,59860
2018-10-01,256099.60188063438,241473.94843108507,270569.090900835,59860
2018-11-01,257454.1452906325,239971.76051872905,273198.0380825831,59860
2018-12-01,258181.08859180697,237995.82842070473,276720.19045630906,59860
2018-01-01,200872.63120513016,198674.17940043626,202818.80094517278,59864
2018-02-01,201282.49160710315,198673.62023857274,203651.867002411,59864
2018-03-01,201877.82431235453,198820.51173831517,204927.4228978921,59864
2018-04-01,202417.21246,197818.38777143596,206353.68701752432,59864
2018-05-01,202919.0229298276,196074.36087285323,208650.34456812945,59864
2018-06-01,203509.45600917918,194583.47303357857,211045.78464396787,59864
2018-07-01,204264.02908156544,191896.49965405464,213954.1311739632,59864
2018-08-01,204911.42974906982,189750.1070311502,216288.35319439182,59864
2018-09-01,205369.89353464922,187319.17284851527,220215.46016217273,59864
2018-10-01,206167.4267425726,185319.01673039276,222734.83136369646,59864
2018-11-01,206775.26248792402,182790.6998459447,225773.37486729215,59864
2018-12-01,207382.75972379372,179823.6038664491,228836.3047544333,59864
2018-01-01,221874.20320124185,218878.55125425963,224830.27013685854,59865
2018-02-01,222321.70201973597,219019.37073758157,225776.20956486356,59865
2018-03-01,222783.95585349208,218734.4932849482,226203.89929388568,59865
2018-04-01,223072.98105639088,217330.02388208607,228120.93661938436,59865
2018-05-01,223646.2148907256,215267.66888325,231338.050170551,59865
2018-06-01,224399.3982243928,213450.91130497924,234052.28854886783,59865
2018-07-01,225202.09773888774,210581.12829533793,237427.26369327458,59865
2018-08-01,225989.88839210785,208582.70634297287,241708.63387995108,59865
2018-09-01,226914.28066222987,207672.88643133474,247495.80631971225,59865
2018-10-01,228012.34238365915,204166.96706486528,251850.88772038664,59865
2018-11-01,228957.76150727767,202443.54409235567,255787.59708151527,59865
2018-12-01,229419.5628112573,199800.2376982701,259787.97067384297,59865
2018-01-01,256799.170413918,249829.75454560827,263661.3060954772,59868
2018-02-01,257586.19726063067,249539.07798224993,264471.21787800564,59868
2018-03-01,256725.26774293504,249083.69070383854,264355.88452981773,59868
2018-04-01,258170.70660526282,249011.3747712821,266609.5649587071,59868
2018-05-01,258856.32460943985,248535.65552607618,268663.00100901566,59868
2018-06-01,260087.46251406014,247424.63315950622,272224.7966984223,59868
2018-07-01,260657.99037034393,245397.91330624162,274641.35372089467,59868
2018-08-01,262135.77155481593,244312.2305319248,277997.5407668278,59868
2018-09-01,263283.5681806236,242292.59179558998,283779.04805547826,59868
2018-10-01,263806.6095000449,239765.62458845857,288233.5772365419,59868
2018-11-01,265009.39287418744,236821.09617518017,291957.7950601369,59868
2018-12-01,265295.02080266806,231817.52073568365,295057.0758322453,59868
2018-01-01,178017.24942508742,173988.119131947,181780.31298733954,59870
2018-02-01,179237.43180352365,175322.53079783937,183391.50986475995,59870
2018-03-01,177282.51317251736,172697.96926808948,181610.63364967384,59870
2018-04-01,178615.79829163442,172999.31754210615,183535.96565298032,59870
2018-05-01,178584.8294984009,171818.25058864144,183935.97850715957,59870
2018-06-01,179908.9656779915,170656.32303550327,186705.4224465278,59870
2018-07-01,179786.7902213491,168983.60001396612,189826.47931929398,59870
2018-08-01,181717.29011657712,168966.9384512639,194024.47073675547,59870
2018-09-01,183406.27172402243,167170.50055507172,198288.0021152086,59870
2018-10-01,183475.0240520892,164892.674533309,200493.176142966,59870
2018-11-01,185387.2764095199,166171.55687372625,204470.30275241364,59870
2018-12-01,185727.02385861817,164018.55299659364,209538.86849152736,59870
2018-01-01,246777.3581251946,243933.37538983766,249844.76316568383,59901
2018-02-01,247796.3643701554,244593.52422763262,251051.73417796814,59901
2018-03-01,247868.9075993806,244312.8871288646,251221.75242233003,59901
2018-04-01,249244.14570688878,244849.75318890452,253621.9258536974,59901
2018-05-01,250176.47802532587,244012.96347240335,256070.47684821964,59901
2018-06-01,251414.06617685803,243756.26156081512,258691.10780675896,59901
2018-07-01,252540.06638807885,243305.87417224373,260851.5194440706,59901
2018-08-01,253387.2584568552,241618.3237720493,263704.78249547345,59901
2018-09-01,253941.6975060435,240584.38565095988,266224.4029308984,59901
2018-10-01,255145.52888896145,239471.91907021214,270647.4039226826,59901
2018-11-01,255435.62967298971,236498.92049188208,272770.27591848455,59901
2018-12-01,256288.83588255724,235314.19089605176,274735.51891648263,59901
2018-01-01,356165.1564243559,349415.1747732159,362683.98657338094,59911
2018-02-01,357706.3666248616,350777.3442009266,364453.4026191045,59911
